,Depth CSF-B (m),Bulk density (GRA)
6817,141.555,2.064
6818,141.58,2.104
6819,141.605,2.123
6820,141.63,2.0469999999999997
6821,141.655,1.9040000000000001
6822,141.68,1.936
6823,141.705,1.973
6824,141.73,1.976
6825,141.755,1.99
6826,141.78,1.979
6827,141.805,1.98
6828,141.83,2.023
6829,141.855,2.017
6830,141.88,2.015
6831,141.905,2.022
6832,141.93,2.052
6833,141.955,2.056
6834,141.98,1.945
6835,142.005,1.962
6836,142.03,1.969
6837,142.054,1.943
6838,142.079,1.956
6839,142.105,1.963
6840,142.13,1.9769999999999999
6841,142.155,1.979
6842,142.179,1.9769999999999999
6843,142.204,1.955
6844,142.23,2.03
6845,142.252,1.35
6846,142.27700000000002,1.9869999999999999
6847,142.30200000000002,2.01
6848,142.327,2.008
6849,142.352,2.016
6850,142.377,2.0580000000000003
6851,142.40200000000002,2.09
6852,142.42700000000002,1.923
6853,142.452,1.945
6854,142.477,1.942
6855,142.502,1.942
6856,142.52700000000002,1.973
6857,142.55200000000002,2.011
6858,142.577,2.106
6859,142.602,1.903
6860,142.627,1.929
6861,142.65200000000002,1.916
6862,142.67700000000002,1.9409999999999998
6863,142.702,1.946
6864,142.727,1.9609999999999999
6865,142.752,1.972
6866,142.77700000000002,1.983
6867,142.80200000000002,1.98
6868,142.827,2.003
6869,142.852,2.006
6870,142.877,2.003
6871,142.90200000000002,2.006
6872,142.92700000000002,1.9969999999999999
6873,142.952,2.057
6874,142.977,2.064
6875,143.002,1.956
6876,143.02700000000002,1.964
6877,143.05200000000002,1.9869999999999999
6878,143.077,2.0140000000000002
6879,143.102,1.9769999999999999
6880,143.127,2.003
6881,143.15200000000002,2.006
6882,143.17700000000002,1.994
6883,143.202,1.993
6884,143.227,1.992
6885,143.252,0.898
6886,143.275,2.026
6887,143.3,2.016
6888,143.325,2.04
6889,143.35,2.046
6890,143.375,2.066
6891,143.4,2.064
6892,143.425,1.9340000000000002
6893,143.45,1.932
6894,143.475,1.936
6895,143.5,1.921
6896,143.525,1.9409999999999998
6897,143.55,1.931
6898,143.575,1.939
6899,143.6,1.936
6900,143.625,1.936
6901,143.65,1.982
6902,143.675,1.946
6903,143.7,1.9340000000000002
6904,143.725,1.932
6905,143.75,1.921
6906,143.775,1.942
6907,143.8,1.936
6908,143.825,1.943
6909,143.85,1.959
6910,143.875,1.9509999999999998
6911,143.9,1.9569999999999999
6912,143.925,1.932
6913,143.95,1.964
6914,143.975,1.935
6915,144.0,1.881
6916,144.025,1.595
6917,144.05,1.278
6918,144.075,1.0070000000000001
6919,144.1,0.863
6920,144.125,0.161
6921,144.2,1.1740000000000002
6922,144.225,1.871
6923,144.25,1.911
6924,144.275,1.944
6925,144.3,1.876
6926,144.325,1.8359999999999999
6927,144.35,1.876
6928,144.375,1.868
6929,144.4,1.86
6930,144.425,1.8619999999999999
6931,144.45,1.854
6932,144.475,1.8119999999999998
6933,144.5,1.8
6934,144.525,1.7619999999999998
6935,144.55,1.7619999999999998
6936,144.575,1.686
6937,144.6,1.733
6938,144.625,1.745
6939,144.65,1.13
6940,144.673,1.867
6941,144.69799999999998,1.7990000000000002
6942,144.72299999999998,1.805
6943,144.748,1.848
6944,144.773,1.882
6945,144.798,1.875
6946,144.822,1.8969999999999998
6947,144.847,1.882
6948,144.872,1.818
6949,144.89700000000002,1.82
6950,144.922,1.791
6951,144.947,1.82
6952,144.972,1.825
6953,144.997,1.83
6954,145.02200000000002,1.83
6955,145.047,1.83
6956,145.072,1.91
6957,145.097,1.716
6958,145.122,1.723
6959,145.14700000000002,1.71
6960,145.172,1.724
6961,145.197,1.726
6962,145.222,1.807
6963,145.247,1.865
6964,145.27200000000002,1.913
6965,145.297,1.9080000000000001
6966,145.322,1.916
6967,145.347,1.935
6968,145.372,1.9140000000000001
6969,145.39700000000002,2.001
6970,145.422,2.0380000000000003
6971,145.447,1.796
6972,145.472,1.8
6973,145.497,1.8330000000000002
6974,145.52200000000002,1.8430000000000002
6975,145.547,1.8530000000000002
6976,145.571,1.8619999999999999
6977,145.596,1.867
6978,145.621,1.892
6979,145.64600000000002,1.926
6980,145.671,2.013
6981,145.696,1.8259999999999998
6982,145.721,1.8559999999999999
6983,145.746,1.865
6984,145.77100000000002,1.867
6985,145.796,1.915
6986,145.821,1.933
6987,145.846,1.9480000000000002
6988,145.871,2.009
6989,145.89600000000002,1.8940000000000001
6990,145.921,1.8769999999999998
6991,145.946,1.8869999999999998
6992,145.971,1.8980000000000001
6993,145.996,1.901
6994,146.02100000000002,1.901
6995,146.046,1.9140000000000001
6996,146.071,1.933
6997,146.096,1.989
6998,146.121,2.008
6999,146.14600000000002,0.22399999999999998
7000,146.166,1.881
7001,146.191,1.92
7002,146.216,1.905
7003,146.241,1.929
7004,146.266,1.929
7005,146.291,1.942
7006,146.316,1.921
7007,146.341,1.9569999999999999
7008,146.366,1.975
7009,146.391,2.031
7010,146.416,1.959
7011,146.441,1.8880000000000001
7012,146.466,1.9340000000000002
7013,146.491,1.9280000000000002
7014,146.516,1.962
7015,146.54,2.045
7016,146.565,1.901
7017,146.59,1.8980000000000001
7018,146.615,1.9140000000000001
7019,146.64,1.9180000000000001
7020,146.665,1.9469999999999998
7021,146.69,1.932
7022,146.715,1.942
7023,146.74,1.956
7024,146.765,1.921
7025,146.79,1.929
7026,146.815,1.9669999999999999
7027,146.84,1.9809999999999999
7028,146.865,1.969
7029,146.89,1.98
7030,146.915,2.052
7031,146.94,1.901
7032,146.965,1.9469999999999998
7033,146.99,1.939
7034,147.015,1.949
7035,147.04,1.9709999999999999
7036,147.065,1.97
7037,147.09,2.0180000000000002
7038,147.115,2.006
7039,147.14,1.9509999999999998
7040,147.165,0.9620000000000001
7041,147.19,0.9309999999999999
7042,147.215,0.935
7043,147.24,2.006
7044,147.264,1.923
7045,147.289,1.861
7046,147.314,1.865
7047,147.339,1.892
7048,147.364,1.942
7049,147.389,1.94
7050,147.414,1.931
7051,147.439,1.945
7052,147.464,1.9609999999999999
7053,147.489,1.8230000000000002
7054,147.654,1.528
7055,147.679,1.615
7056,147.704,1.671
7057,147.72899999999998,1.964
7058,147.754,1.965
7059,147.779,1.9809999999999999
7060,147.804,1.996
7061,147.829,1.9969999999999999
7062,147.85399999999998,2.008
7063,147.879,2.0140000000000002
7064,147.904,2.0340000000000003
7065,147.929,2.095
7066,147.954,1.97
7067,147.97899999999998,1.944
7068,148.004,2.019
7069,148.029,1.962
7070,148.054,1.9880000000000002
7071,148.079,2.023
7072,148.10399999999998,1.975
7073,148.129,1.974
7074,148.154,1.974
7075,148.179,1.956
7076,148.204,1.979
7077,148.22899999999998,1.975
7078,148.254,1.983
7079,148.279,1.9780000000000002
7080,148.304,1.9709999999999999
7081,148.329,1.962
7082,148.35399999999998,1.976
7083,148.379,1.9880000000000002
7084,148.403,1.972
7085,148.428,1.974
7086,148.453,1.994
7087,148.47799999999998,1.992
7088,148.503,2.001
7089,148.528,2.015
7090,148.553,2.012
7091,148.578,2.0069999999999997
7092,148.60299999999998,2.019
7093,148.628,2.026
7094,148.653,2.035
7095,148.678,2.026
7096,148.703,2.029
7097,148.72799999999998,2.049
7098,148.753,2.055
7099,148.778,2.009
7100,148.803,2.035
7101,148.828,2.0180000000000002
7102,148.85299999999998,2.044
7103,148.878,2.053
7104,148.903,2.063
7105,148.928,2.0709999999999997
7106,148.953,2.068
7107,148.97799999999998,2.052
7108,149.003,2.037
7109,149.028,1.889
7110,149.053,1.881
7111,149.078,1.9
7112,149.10299999999998,1.8969999999999998
7113,149.128,1.8869999999999998
7114,149.148,1.2830000000000001
7115,149.173,1.876
7116,149.19799999999998,1.915
7117,149.222,1.964
7118,149.247,1.9469999999999998
7119,149.27200000000002,1.999
7120,149.297,1.982
7121,149.322,1.975
7122,149.347,1.993
7123,149.372,1.9709999999999999
7124,149.39700000000002,1.973
7125,149.422,1.975
7126,149.447,1.974
7127,149.472,2.024
7128,149.497,2.072
7129,149.52200000000002,2.065
7130,149.547,1.9509999999999998
7131,149.572,1.964
7132,149.597,1.945
7133,149.622,1.9480000000000002
7134,149.64700000000002,1.946
7135,149.672,1.96
7136,149.697,1.9869999999999999
7137,149.722,1.983
7138,149.747,1.9780000000000002
7139,149.77200000000002,2.033
7140,149.797,2.083
7141,149.822,1.9280000000000002
7142,149.847,1.9509999999999998
7143,149.872,1.943
7144,149.89700000000002,1.959
7145,149.922,2.012
7146,149.947,2.008
7147,149.971,1.9509999999999998
7148,149.996,1.959
7149,150.02100000000002,1.9709999999999999
7150,150.046,1.945
7151,150.071,1.943
7152,150.096,1.9580000000000002
7153,150.121,1.955
7154,150.14600000000002,1.972
7155,150.171,1.975
7156,150.196,1.976
7157,150.221,2.02
7158,150.246,2.06
7159,150.27100000000002,1.945
7160,150.296,1.9480000000000002
7161,150.321,1.9669999999999999
7162,150.346,1.9709999999999999
7163,150.371,1.969
7164,150.39600000000002,1.989
7165,150.421,1.926
7166,150.446,1.9340000000000002
7167,150.471,1.94
7168,150.496,1.956
7169,150.52100000000002,1.939
7170,150.546,1.9569999999999999
7171,150.57,1.965
7172,150.595,1.954
7173,150.62,2.032
7174,150.666,1.919
7175,150.691,1.962
7176,150.716,1.966
7177,150.741,1.969
7178,150.766,1.962
7179,150.791,1.92
7180,150.816,1.926
7181,150.841,1.946
7182,150.866,1.99
7183,150.891,2.0380000000000003
7184,150.916,1.9709999999999999
7185,150.941,1.965
7186,150.966,1.9869999999999999
7187,150.991,2.009
7188,151.016,2.033
7189,151.041,2.042
7190,151.066,2.056
7191,151.091,2.073
7192,151.115,2.062
7193,151.14,2.082
7194,151.165,2.066
7195,151.19,2.07
7196,151.215,2.076
7197,151.24,2.083
7198,151.265,2.103
7199,151.29,2.113
7200,151.315,2.146
7201,151.34,2.011
7202,151.365,1.883
7203,151.39,1.8319999999999999
7204,151.415,1.825
7205,151.44,1.8219999999999998
7206,151.465,1.85
7207,151.49,1.8769999999999998
7208,151.515,1.8980000000000001
7209,151.54,1.911
7210,151.565,1.9240000000000002
7211,151.59,1.944
7212,151.615,1.989
7213,151.64,1.9880000000000002
7214,151.665,1.996
7215,151.69,1.9480000000000002
7216,151.715,1.936
7217,151.74,1.9340000000000002
7218,151.765,1.942
7219,151.79,1.9169999999999998
7220,151.815,1.939
7221,151.84,1.933
7222,151.864,1.942
7223,151.889,1.945
7224,151.914,1.9380000000000002
7225,151.939,1.9509999999999998
7226,151.964,2.025
7227,151.989,1.9180000000000001
7228,152.014,1.953
7229,152.039,1.9609999999999999
7230,152.064,1.966
7231,152.089,1.954
7232,152.114,1.966
7233,152.139,1.101
7234,152.153,1.985
7235,152.178,2.005
7236,152.203,1.979
7237,152.22799999999998,1.9880000000000002
7238,152.253,1.984
7239,152.278,1.973
7240,152.303,1.975
7241,152.328,1.9680000000000002
7242,152.35299999999998,1.969
7243,152.378,1.974
7244,152.403,1.97
7245,152.428,1.965
7246,152.453,1.994
7247,152.47799999999998,1.982
7248,152.503,1.984
7249,152.528,2.002
7250,152.553,1.976
7251,152.578,1.9709999999999999
7252,152.60299999999998,1.973
7253,152.628,1.9709999999999999
7254,152.653,1.963
7255,152.678,1.969
7256,152.703,1.986
7257,152.72799999999998,1.993
7258,152.753,1.99
7259,152.778,1.989
7260,152.803,1.972
7261,152.828,1.992
7262,152.85299999999998,1.9880000000000002
7263,152.878,1.985
7264,152.903,1.995
7265,152.928,2.0540000000000003
7266,152.953,1.9909999999999999
7267,152.97799999999998,2.002
7268,153.003,1.982
7269,153.028,1.992
7270,153.053,1.976
7271,153.078,1.9769999999999999
7272,153.10299999999998,1.9880000000000002
7273,153.128,1.7730000000000001
7274,153.153,1.964
7275,153.178,1.9669999999999999
7276,153.203,1.969
7277,153.227,1.976
7278,153.252,1.974
7279,153.27700000000002,1.9609999999999999
7280,153.30200000000002,1.86
7281,153.327,0.9329999999999999
7282,153.6,0.552
7283,153.625,1.754
7284,153.65,1.629
7285,153.674,1.12
7286,153.69899999999998,0.504
7287,153.724,0.41600000000000004
7288,153.749,0.25
7289,153.774,1.361
7290,153.798,1.868
7291,153.82299999999998,1.636
7292,153.84799999999998,1.699
7293,153.873,1.712
7294,153.898,1.6680000000000001
7295,153.922,1.22
7296,153.947,1.369
7297,153.972,1.797
7298,153.997,1.617
7299,154.02200000000002,1.276
7300,154.046,1.839
7301,154.071,1.921
7302,154.096,1.956
7303,154.121,1.962
7304,154.14600000000002,1.943
7305,154.17,1.686
7306,154.195,1.4980000000000002
7307,154.22,1.962
7308,154.245,1.999
7309,154.269,1.979
7310,154.29399999999998,1.939
7311,154.319,1.8719999999999999
7312,154.344,1.7930000000000001
7313,154.369,1.815
7314,154.393,1.861
7315,154.418,1.9580000000000002
7316,154.44299999999998,1.952
7317,154.468,1.9240000000000002
7318,154.493,1.89
7319,154.517,1.875
7320,154.542,1.902
7321,154.567,1.909
7322,154.592,1.8840000000000001
7323,154.61700000000002,1.929
7324,154.641,2.06
7325,154.666,1.954
7326,154.691,1.915
7327,154.716,1.9069999999999998
7328,154.741,1.921
7329,154.765,1.9169999999999998
7330,154.79,1.98
7331,154.815,1.972
7332,154.84,1.9780000000000002
7333,154.864,1.996
7334,154.889,1.996
7335,154.914,2.003
7336,154.939,2.066
7337,154.964,2.076
7338,154.988,1.9469999999999998
7339,155.013,1.965
7340,155.03799999999998,1.983
7341,155.061,1.396
7342,155.086,1.905
7343,155.111,1.9369999999999998
7344,155.136,1.949
7345,155.16,1.942
7346,155.185,1.952
7347,155.21,1.9509999999999998
7348,155.235,2.001
7349,155.26,2.024
7350,155.284,1.969
7351,155.309,1.909
7352,155.334,1.97
7353,155.359,1.97
7354,155.384,1.9569999999999999
7355,155.408,1.995
7356,155.433,2.0
7357,155.458,2.015
7358,155.483,2.036
7359,155.50799999999998,2.033
7360,155.532,2.0180000000000002
7361,155.55700000000002,2.015
7362,155.582,2.024
7363,155.607,2.0780000000000003
7364,155.632,2.056
7365,155.656,1.881
7366,155.681,1.868
7367,155.70600000000002,1.895
7368,155.731,1.9069999999999998
7369,155.755,1.8940000000000001
7370,155.78,1.9
7371,155.805,1.91
7372,155.83,1.9340000000000002
7373,155.855,1.936
7374,155.879,1.949
7375,155.904,1.936
7376,155.929,1.9409999999999998
7377,155.954,1.9380000000000002
7378,155.97799999999998,1.931
7379,156.003,1.9369999999999998
7380,156.028,1.9480000000000002
7381,156.053,1.974
7382,156.078,1.9409999999999998
7383,156.102,1.9709999999999999
7384,156.127,1.9980000000000002
7385,156.15200000000002,0.8420000000000001
7386,156.179,2.042
7387,156.204,2.055
7388,156.22899999999998,1.993
7389,156.253,1.95
7390,156.278,1.933
7391,156.303,1.9369999999999998
7392,156.328,1.9280000000000002
7393,156.35299999999998,1.99
7394,156.377,1.95
7395,156.40200000000002,1.949
7396,156.42700000000002,1.923
7397,156.452,1.943
7398,156.477,1.939
7399,156.501,1.9580000000000002
7400,156.526,1.8969999999999998
7401,156.55100000000002,1.964
7402,156.576,1.965
7403,156.6,2.012
7404,156.625,2.012
7405,156.65,1.9780000000000002
7406,156.675,2.005
7407,156.69899999999998,2.017
7408,156.724,1.995
7409,156.749,1.989
7410,156.774,2.0069999999999997
7411,156.799,1.935
7412,156.82299999999998,1.8780000000000001
7413,156.844,0.674
7414,156.868,1.554
7415,156.893,1.615
7416,156.918,1.9609999999999999
7417,156.94299999999998,1.964
7418,156.968,1.956
7419,156.99200000000002,1.983
7420,157.017,1.98
7421,157.042,1.9869999999999999
7422,157.067,1.982
7423,157.092,1.9980000000000002
7424,157.116,2.008
7425,157.141,2.006
7426,157.166,2.062
7427,157.191,2.063
7428,157.215,2.0180000000000002
7429,157.24,1.9280000000000002
7430,157.265,1.9509999999999998
7431,157.29,1.962
7432,157.315,1.9709999999999999
7433,157.339,1.9580000000000002
7434,157.364,1.9869999999999999
7435,157.389,2.0580000000000003
7436,157.414,2.0540000000000003
7437,157.438,1.889
7438,157.463,1.901
7439,157.488,1.901
7440,157.513,1.895
7441,157.53799999999998,1.8780000000000001
7442,157.562,1.8980000000000001
7443,157.58700000000002,1.915
7444,157.612,1.885
7445,157.637,1.89
7446,157.662,1.902
7447,157.686,1.92
7448,157.711,1.8940000000000001
7449,157.736,1.885
7450,157.761,1.895
7451,157.785,1.913
7452,157.81,1.903
7453,157.835,1.931
7454,157.86,1.9080000000000001
7455,157.885,1.9180000000000001
7456,157.909,1.9340000000000002
7457,157.934,1.925
7458,157.959,1.945
7459,157.984,1.9169999999999998
7460,158.00799999999998,1.915
7461,158.033,1.921
7462,158.058,1.9340000000000002
7463,158.083,1.99
7464,158.107,2.004
7465,158.132,1.989
7466,158.157,1.975
7467,158.18200000000002,0.266
7468,158.347,1.999
7469,158.372,2.002
7470,158.39700000000002,2.013
7471,158.421,2.029
7472,158.446,2.029
7473,158.471,2.022
7474,158.496,2.016
7475,158.52100000000002,2.061
7476,158.545,2.072
7477,158.57,1.972
7478,158.595,1.95
7479,158.62,1.9580000000000002
7480,158.645,1.964
7481,158.66899999999998,1.963
7482,158.694,1.975
7483,158.719,1.97
7484,158.744,1.9909999999999999
7485,158.769,1.9769999999999999
7486,158.793,1.992
7487,158.81799999999998,1.969
7488,158.843,2.02
7489,158.868,1.999
7490,158.893,1.99
7491,158.917,2.011
7492,158.942,2.0
7493,158.967,1.995
7494,158.99200000000002,2.0
7495,159.017,2.01
7496,159.041,2.0340000000000003
7497,159.066,2.006
7498,159.091,2.017
7499,159.116,2.002
7500,159.141,2.025
7501,159.165,2.029
7502,159.19,2.012
7503,159.215,2.0069999999999997
7504,159.24,2.062
7505,159.265,2.05
7506,159.289,2.043
7507,159.314,2.066
7508,159.339,2.124
7509,159.364,2.1180000000000003
7510,159.389,2.0
7511,159.41299999999998,2.052
7512,159.438,2.042
7513,159.463,2.063
7514,159.488,2.03
7515,159.513,1.98
7516,159.537,1.9669999999999999
7517,159.562,1.952
7518,159.58700000000002,1.963
7519,159.612,1.97
7520,159.636,1.97
7521,159.661,1.9369999999999998
7522,159.686,1.9409999999999998
7523,159.711,1.942
7524,159.736,1.922
7525,159.76,1.93
7526,159.785,1.932
7527,159.81,1.86
7528,159.827,1.902
7529,159.852,1.933
7530,159.876,1.954
7531,159.901,1.962
7532,159.92600000000002,1.929
7533,159.951,1.9240000000000002
7534,159.976,1.942
7535,160.0,1.916
7536,160.025,1.935
7537,160.05,1.935
7538,160.075,1.933
7539,160.1,1.942
7540,160.124,1.94
7541,160.149,1.9269999999999998
7542,160.174,1.929
7543,160.19899999999998,1.944
7544,160.22299999999998,1.9340000000000002
7545,160.248,1.94
7546,160.273,1.939
7547,160.298,1.963
7548,160.32299999999998,1.946
7549,160.347,1.94
7550,160.372,1.943
7551,160.39700000000002,1.953
7552,160.422,1.946
7553,160.447,1.9409999999999998
7554,160.471,1.94
7555,160.496,1.946
7556,160.52100000000002,1.9480000000000002
7557,160.546,1.942
7558,160.571,1.9709999999999999
7559,160.595,1.969
7560,160.62,1.9409999999999998
7561,160.645,1.949
7562,160.67,1.952
7563,160.694,1.9280000000000002
7564,160.719,1.9380000000000002
7565,160.744,1.939
7566,160.769,1.926
7567,160.79399999999998,1.935
7568,160.81799999999998,1.93
7569,160.843,1.944
7570,160.868,1.921
7571,160.893,1.9240000000000002
7572,160.917,1.936
7573,160.942,1.919
7574,160.967,1.9280000000000002
7575,160.99200000000002,1.9469999999999998
7576,161.017,1.93
7577,161.041,1.939
7578,161.066,1.925
7579,161.091,1.921
7580,161.116,0.718
7581,161.139,1.942
7582,161.164,1.9369999999999998
7583,161.189,1.93
7584,161.213,1.953
7585,161.238,1.942
7586,161.263,1.926
7587,161.28799999999998,1.93
7588,161.313,1.926
7589,161.33700000000002,1.949
7590,161.362,1.9280000000000002
7591,161.387,1.8769999999999998
7592,161.412,1.935
7593,161.437,1.9180000000000001
7594,161.461,1.93
7595,161.486,1.911
7596,161.511,1.926
7597,161.536,1.919
7598,161.561,1.933
7599,161.585,1.9269999999999998
7600,161.61,1.892
7601,161.635,1.91
7602,161.66,1.9369999999999998
7603,161.685,1.885
7604,161.709,1.868
7605,161.734,1.544
7606,162.0,0.479
7607,162.025,1.92
7608,162.05,1.92
7609,162.075,1.9369999999999998
7610,162.1,1.8419999999999999
7611,162.125,1.966
7612,162.15,2.04
7613,162.175,1.86
7614,162.2,1.8630000000000002
7615,162.225,1.886
7616,162.25,1.882
7617,162.275,1.885
7618,162.3,1.8880000000000001
7619,162.325,1.869
7620,162.35,1.881
7621,162.375,1.88
7622,162.4,1.8940000000000001
7623,162.425,1.902
7624,162.45,1.902
7625,162.475,1.945
