,Depth CSF-B (m),Magnetic susceptibility (instr. units)
15999,480.43199999999996,40.8
16000,480.454,40.0
16001,480.476,37.8
16002,480.499,37.6
16003,480.52099999999996,36.6
16004,480.543,36.0
16005,480.565,37.6
16006,480.587,38.6
16007,480.60900000000004,38.8
16008,480.631,40.0
16009,480.653,40.4
16010,480.675,40.0
16011,480.69800000000004,40.8
16012,480.72,46.0
16013,480.74199999999996,48.2
16014,480.764,45.0
16015,480.786,42.0
16016,480.80800000000005,36.0
16017,480.83,35.4
16018,480.852,42.4
16019,480.875,44.0
16020,480.897,44.8
16021,480.91900000000004,44.6
16022,480.941,43.0
16023,480.963,41.4
16024,480.985,39.0
16025,481.00699999999995,40.6
16026,481.029,41.8
16027,481.051,41.2
16028,481.074,40.4
16029,481.096,39.6
16030,481.11800000000005,38.2
16031,481.14,39.4
16032,481.162,41.8
16033,481.184,42.8
16034,481.20599999999996,41.2
16035,481.228,40.6
16036,481.25,43.0
16037,481.272,51.8
16038,481.295,45.2
16039,481.31699999999995,42.4
16040,481.339,41.6
16041,481.361,42.4
16042,481.38300000000004,49.0
16043,481.405,47.4
16044,481.42699999999996,44.6
16045,481.449,42.8
16046,481.471,41.0
16047,481.494,40.6
16048,481.51599999999996,40.6
16049,481.538,41.0
16050,481.56,40.6
16051,481.583,32.2
16052,481.605,38.2
16053,481.62699999999995,41.4
16054,481.649,42.6
16055,481.671,42.8
16056,481.69300000000004,46.0
16057,481.715,46.8
16058,481.73699999999997,47.6
16059,481.759,47.0
16060,481.781,48.0
16061,481.80400000000003,46.0
16062,481.82599999999996,44.6
16063,481.848,44.0
16064,481.87,44.0
16065,481.892,43.8
16066,481.914,46.0
16067,481.936,45.4
16068,481.958,44.6
16069,481.98,43.0
16070,482.00199999999995,44.8
16071,482.025,45.0
16072,482.04699999999997,44.2
16073,482.069,45.0
16074,482.091,45.4
16075,482.11300000000006,46.2
16076,482.135,46.0
16077,482.157,45.8
16078,482.17900000000003,46.4
16079,482.20099999999996,46.6
16080,482.223,46.6
16081,482.246,46.0
16082,482.26800000000003,44.0
16083,482.29,45.6
16084,482.31199999999995,46.0
16085,482.334,48.0
16086,482.356,48.8
16087,482.37800000000004,45.0
16088,482.4,50.0
16089,482.42199999999997,49.6
16090,482.444,48.6
16091,482.466,47.4
16092,482.48800000000006,47.0
16093,482.51,48.0
16094,482.533,47.0
16095,482.555,46.0
16096,482.577,45.8
16097,482.599,44.4
16098,482.621,42.4
16099,482.64300000000003,40.0
16100,482.665,40.6
16101,482.68699999999995,40.0
16102,482.709,41.0
16103,482.731,41.6
16104,482.754,43.6
16105,482.776,44.0
16106,482.798,44.8
16107,482.82,44.0
16108,482.842,39.8
16109,482.85900000000004,38.4
16110,482.881,42.8
16111,482.904,43.4
16112,482.926,43.4
16113,482.94800000000004,44.2
16114,482.97,44.4
16115,482.99199999999996,45.2
16116,483.014,45.2
16117,483.036,46.0
16118,483.05800000000005,46.0
16119,483.08,46.2
16120,483.102,46.6
16121,483.125,47.2
16122,483.147,47.2
16123,483.16900000000004,48.4
16124,483.191,49.8
16125,483.213,52.8
16126,483.235,55.0
16127,483.25699999999995,56.0
16128,483.279,56.0
16129,483.301,55.4
16130,483.32300000000004,55.6
16131,483.346,55.4
16132,483.36800000000005,55.6
16133,483.39,56.0
16134,483.412,56.8
16135,483.434,57.4
16136,483.45599999999996,58.0
16137,483.478,58.0
16138,483.5,57.4
16139,483.522,57.8
16140,483.54400000000004,59.0
16141,483.566,60.2
16142,483.589,61.6
16143,483.611,61.0
16144,483.63300000000004,60.2
16145,483.655,59.6
16146,483.67699999999996,58.4
16147,483.699,58.2
16148,483.721,58.0
16149,483.74300000000005,58.2
16150,483.765,58.2
16151,483.787,59.0
16152,483.81,59.4
16153,483.832,60.0
16154,483.85400000000004,60.8
16155,483.876,61.0
16156,483.898,61.0
16157,483.92,62.0
16158,483.94199999999995,62.0
16159,483.964,62.0
16160,483.986,59.8
16161,484.00800000000004,53.6
16162,484.19199999999995,54.2
16163,484.215,59.6
16164,484.23699999999997,63.0
16165,484.259,65.0
16166,484.281,65.6
16167,484.30300000000005,64.2
16168,484.325,64.2
16169,484.347,63.0
16170,484.369,62.0
16171,484.39099999999996,62.0
16172,484.413,61.0
16173,484.436,59.8
16174,484.458,59.4
16175,484.48,59.8
16176,484.50199999999995,59.0
16177,484.524,60.2
16178,484.546,60.4
16179,484.56800000000004,60.8
16180,484.59,59.4
16181,484.61199999999997,60.0
16182,484.634,58.2
16183,484.657,57.0
16184,484.67900000000003,58.4
16185,484.70099999999996,58.0
16186,484.723,59.6
16187,484.745,58.4
16188,484.767,56.4
16189,484.789,57.0
16190,484.811,56.0
16191,484.833,56.8
16192,484.855,59.2
16193,484.87800000000004,58.2
16194,484.9,56.4
16195,484.92199999999997,58.0
16196,484.944,56.4
16197,484.966,58.4
16198,484.98800000000006,59.0
16199,485.01,59.0
16200,485.032,57.6
16201,485.05400000000003,58.4
16202,485.07599999999996,58.0
16203,485.098,56.8
16204,485.12,57.2
16205,485.14300000000003,56.6
16206,485.165,56.2
16207,485.18699999999995,54.0
16208,485.209,52.8
16209,485.231,53.8
16210,485.25300000000004,52.2
16211,485.275,54.4
16212,485.29699999999997,53.4
16213,485.319,53.8
16214,485.341,53.6
16215,485.36400000000003,53.4
16216,485.38599999999997,53.4
16217,485.408,52.8
16218,485.43,53.6
16219,485.452,54.0
16220,485.474,54.6
16221,485.496,51.2
16222,485.50699999999995,48.0
16223,485.53,53.2
16224,485.55199999999996,54.6
16225,485.574,55.2
16226,485.596,54.4
16227,485.61800000000005,54.2
16228,485.64,54.6
16229,485.662,54.4
16230,485.684,53.6
16231,485.70599999999996,53.8
16232,485.728,53.6
16233,485.751,53.4
16234,485.773,54.2
16235,485.795,53.8
16236,485.81699999999995,55.0
16237,485.839,54.2
16238,485.861,55.0
16239,485.88300000000004,54.8
16240,485.905,54.4
16241,485.92699999999996,54.2
16242,485.949,56.2
16243,485.972,59.2
16244,485.994,61.0
16245,486.01599999999996,59.4
16246,486.038,57.4
16247,486.06,57.6
16248,486.082,57.8
16249,486.10400000000004,55.0
16250,486.126,52.2
16251,486.148,53.0
16252,486.17,53.0
16253,486.19300000000004,51.6
16254,486.215,49.8
16255,486.23699999999997,48.0
16256,486.259,47.4
16257,486.281,48.4
16258,486.30300000000005,49.6
16259,486.325,50.6
16260,486.347,51.2
16261,486.369,50.4
16262,486.39099999999996,49.4
16263,486.413,47.4
16264,486.435,46.2
16265,486.457,47.6
16266,486.48,48.4
16267,486.50199999999995,50.4
16268,486.524,50.4
16269,486.546,52.2
16270,486.56800000000004,51.6
16271,486.59,52.8
16272,486.61199999999997,54.2
16273,486.634,55.0
16274,486.656,54.0
16275,486.67800000000005,54.0
16276,486.70099999999996,54.2
16277,486.723,56.6
16278,486.745,60.6
16279,486.767,59.6
16280,486.789,56.8
16281,486.811,55.4
16282,486.849,49.8
16283,486.871,50.4
16284,486.89300000000003,52.6
16285,486.915,54.4
16286,486.93699999999995,54.0
16287,486.959,53.0
16288,486.981,51.6
16289,487.004,52.0
16290,487.026,54.8
16291,487.048,57.4
16292,487.07,59.0
16293,487.092,62.0
16294,487.11400000000003,65.0
16295,487.13599999999997,62.4
16296,487.158,53.8
16297,487.18,54.6
16298,487.202,57.0
16299,487.225,53.8
16300,487.24699999999996,53.6
16301,487.269,58.0
16302,487.291,64.0
16303,487.31300000000005,67.2
16304,487.335,70.2
16305,487.35699999999997,72.8
16306,487.379,75.2
16307,487.401,75.2
16308,487.423,73.8
16309,487.445,69.8
16310,487.468,64.6
16311,487.49,63.4
16312,487.51199999999994,68.4
16313,487.534,74.6
16314,487.556,79.8
16315,487.57800000000003,83.8
16316,487.6,86.4
16317,487.62199999999996,89.0
16318,487.644,92.0
16319,487.667,90.0
16320,487.689,86.8
16321,487.711,87.2
16322,487.733,88.0
16323,487.755,87.2
16324,487.777,83.2
16325,487.79900000000004,78.0
16326,487.82099999999997,57.2
16327,488.2,23.2
16328,488.225,46.2
16329,488.25,54.2
16330,488.275,57.2
16331,488.3,62.8
16332,488.325,76.0
16333,488.35,94.4
16334,488.375,103.0
16335,488.4,83.8
16336,488.425,74.4
16337,488.45,78.8
16338,488.475,85.8
16339,488.5,101.0
16340,488.525,94.0
16341,488.55,67.2
16342,488.575,58.0
16343,488.6,57.0
16344,488.625,55.0
16345,488.65,59.0
16346,488.675,66.0
16347,488.7,71.6
16348,488.725,82.0
16349,488.75,94.6
16350,488.775,105.6
16351,488.8,107.0
16352,488.825,110.2
16353,488.85,115.6
16354,488.875,129.0
16355,488.9,149.4
16356,488.925,152.0
16357,488.95,134.2
16358,488.975,100.6
16359,489.0,59.0
16360,489.026,75.8
16361,489.051,121.0
16362,489.07599999999996,208.6
16363,489.101,211.0
16364,489.126,137.0
16365,489.151,140.0
16366,489.176,124.0
16367,489.20099999999996,101.4
16368,489.226,83.0
16369,489.251,69.0
16370,489.276,66.6
16371,489.301,70.8
16372,489.32599999999996,73.4
16373,489.351,65.8
16374,489.376,37.2
16375,497.9,86.6
16376,497.925,164.6
16377,497.95,173.2
16378,497.975,168.0
16379,498.0,135.0
16380,498.025,110.6
16381,498.05,108.0
16382,498.075,116.2
16383,498.1,119.8
16384,498.125,133.0
16385,498.15,156.0
16386,498.175,170.8
16387,498.2,188.4
16388,498.225,220.6
16389,498.25,239.6
16390,498.275,253.0
16391,498.3,241.0
16392,498.325,229.8
16393,498.35,197.0
16394,498.375,166.8
16395,498.4,184.0
16396,498.425,229.2
16397,498.45,281.0
16398,498.475,313.4
16399,498.5,290.6
16400,498.525,282.4
16401,498.55,301.2
16402,498.575,323.4
16403,498.6,355.4
16404,498.625,370.6
16405,498.65,339.2
16406,498.675,247.0
16407,498.7,183.4
16408,498.725,117.0
16409,498.94199999999995,105.0
16410,498.968,116.0
16411,498.99300000000005,106.6
16412,499.01800000000003,102.0
16413,499.043,100.8
16414,499.06699999999995,95.0
16415,499.093,96.0
16416,499.11800000000005,103.6
16417,499.142,101.8
16418,499.168,97.6
16419,499.19199999999995,98.0
16420,499.218,87.0
16421,499.24300000000005,72.8
16422,499.267,66.4
16423,499.293,77.2
16424,499.31699999999995,92.4
16425,499.343,73.6
16426,499.36800000000005,59.6
16427,499.392,55.0
16428,499.418,55.6
16429,499.44199999999995,56.6
16430,499.468,54.8
16431,499.49300000000005,50.6
16432,499.517,49.0
16433,499.543,53.8
16434,499.56699999999995,65.2
16435,499.592,86.6
16436,499.61800000000005,104.2
16437,499.642,97.8
16438,499.668,102.6
16439,499.69199999999995,116.0
16440,499.717,135.8
16441,499.74199999999996,139.0
16442,499.767,138.0
16443,499.792,131.2
16444,499.81699999999995,104.4
16445,499.839,117.2
16446,499.86400000000003,145.2
16447,499.889,156.4
16448,499.914,159.2
16449,499.939,164.2
16450,499.964,158.6
16451,499.98900000000003,127.6
16452,500.014,117.6
16453,500.039,109.8
16454,500.064,88.4
16455,500.089,75.6
16456,500.11400000000003,73.0
16457,500.139,77.8
16458,500.164,76.0
16459,500.189,68.2
16460,500.214,36.0
16461,527.025,30.0
16462,527.05,35.2
16463,527.075,46.2
16464,527.1,96.2
16465,527.125,56.8
16466,527.15,45.0
16467,527.175,46.0
16468,527.2,45.8
16469,527.225,45.4
16470,527.25,44.0
16471,527.275,44.6
16472,527.3,42.6
16473,527.325,20.0
16474,527.35,2.6
16475,527.375,0.4
16476,546.4,142.4
16477,546.425,679.6
16478,546.45,1844.6
16479,546.475,583.4
16480,546.5,153.0
16481,546.525,79.0
16482,546.55,63.6
16483,546.575,60.4
16484,546.6,62.0
16485,546.625,62.0
16486,546.65,55.6
16487,546.675,57.2
16488,546.7,57.0
16489,546.725,56.4
16490,546.75,56.8
16491,546.775,58.8
16492,546.8,60.4
16493,546.825,60.6
16494,546.85,61.2
16495,546.875,61.2
16496,546.9,61.2
16497,546.925,61.0
16498,546.95,61.4
16499,546.975,61.4
16500,547.0,60.0
16501,547.025,58.2
16502,547.05,53.0
16503,547.075,45.0
16504,547.1,39.0
16505,547.125,37.6
16506,547.15,41.6
16507,547.175,46.0
16508,547.2,51.4
16509,547.225,55.8
16510,547.25,58.0
16511,547.275,58.4
16512,547.3,59.6
16513,547.325,58.6
16514,547.35,59.0
16515,547.375,61.4
16516,547.4,62.2
16517,547.425,63.6
16518,547.45,63.0
16519,547.475,63.4
16520,547.5,63.6
16521,547.525,66.0
16522,547.55,68.0
16523,547.575,70.8
16524,547.6,74.0
16525,547.625,77.6
16526,547.65,80.4
16527,547.675,79.8
16528,547.7,78.4
16529,547.725,76.2
16530,547.75,73.6
16531,547.775,70.6
16532,547.8,69.2
16533,547.825,67.2
16534,547.85,66.2
16535,547.875,64.6
16536,547.9,58.8
16537,547.9119999999999,55.6
16538,547.937,58.8
16539,547.962,54.8
16540,547.987,47.6
16541,548.012,40.8
16542,548.0369999999999,35.2
16543,548.062,33.4
16544,548.087,36.4
16545,548.112,38.0
16546,548.137,38.4
16547,548.1619999999999,39.0
16548,548.187,38.6
16549,548.212,39.0
16550,548.237,40.4
16551,548.262,39.8
16552,548.2869999999999,39.6
16553,548.312,41.0
16554,548.337,41.8
16555,548.362,43.4
16556,548.387,44.0
16557,548.4119999999999,43.0
16558,548.437,42.6
16559,548.462,42.8
16560,548.487,45.4
16561,548.512,51.8
16562,548.5369999999999,73.6
16563,548.562,88.0
16564,548.587,91.0
16565,548.612,92.2
16566,548.637,91.2
16567,548.6619999999999,89.4
16568,548.687,86.2
16569,548.712,83.6
16570,548.737,80.2
16571,548.762,70.0
16572,548.7869999999999,61.0
16573,548.812,57.8
16574,548.837,56.4
16575,548.862,56.4
16576,548.887,50.2
16577,549.114,43.8
16578,549.139,59.8
16579,549.164,67.6
16580,549.189,67.4
16581,549.214,68.0
16582,549.239,67.4
16583,549.264,66.8
16584,549.289,65.8
16585,549.314,65.6
16586,549.339,67.4
16587,549.364,66.6
16588,549.389,65.0
16589,549.414,64.8
16590,549.439,67.0
16591,549.464,68.8
16592,549.489,67.6
16593,549.514,64.6
16594,549.539,61.4
16595,549.564,57.8
16596,549.589,54.0
16597,549.614,54.8
16598,549.639,57.0
16599,549.664,57.4
16600,549.689,57.0
16601,549.714,56.0
16602,549.739,56.0
16603,549.764,55.0
16604,549.789,54.8
16605,549.814,54.6
16606,549.839,55.4
16607,549.864,55.8
16608,549.889,54.4
16609,549.914,52.4
16610,549.939,51.6
16611,549.964,51.0
16612,549.989,50.8
16613,550.014,51.0
16614,550.039,52.8
16615,550.064,54.2
16616,550.089,56.2
16617,550.114,59.4
16618,550.139,62.4
16619,550.164,66.6
16620,550.189,71.0
16621,550.214,70.2
16622,550.239,62.0
16623,550.264,51.0
16624,550.289,46.6
16625,550.314,46.0
16626,550.339,46.4
16627,550.364,47.6
16628,550.389,49.4
16629,550.414,52.0
16630,550.439,53.0
16631,550.464,54.6
16632,550.489,54.8
16633,550.514,54.0
16634,550.539,54.0
16635,550.564,53.4
16636,550.589,48.4
16637,550.615,43.0
16638,550.64,52.0
16639,550.6659999999999,54.4
16640,550.691,55.6
16641,550.716,55.2
16642,550.74,54.0
16643,550.765,49.2
16644,550.7909999999999,46.2
16645,550.816,44.2
16646,550.841,42.6
16647,550.865,43.0
16648,550.89,44.4
16649,550.9159999999999,46.8
16650,550.941,48.2
16651,550.966,51.0
16652,550.99,54.0
16653,551.015,60.4
16654,551.0409999999999,68.2
16655,551.066,76.0
16656,551.091,81.4
16657,551.115,87.4
16658,551.14,91.0
16659,551.1659999999999,87.4
16660,551.191,78.4
16661,551.216,67.8
16662,551.24,57.8
16663,551.265,53.0
16664,551.2909999999999,51.8
16665,551.316,50.8
16666,551.341,48.6
16667,551.365,48.0
16668,551.39,48.6
16669,551.4159999999999,50.6
16670,551.441,52.0
16671,551.466,53.4
16672,551.49,55.0
16673,551.515,55.6
16674,551.54,55.4
16675,551.566,54.8
16676,551.59,56.0
16677,551.615,56.2
16678,551.64,55.6
16679,551.665,54.4
16680,551.69,52.4
16681,551.715,52.2
16682,551.74,50.8
16683,551.765,48.0
16684,551.79,45.6
16685,551.815,45.0
16686,551.84,47.8
16687,551.865,48.2
16688,551.89,48.0
16689,551.915,48.4
16690,551.94,49.8
16691,551.965,48.4
16692,551.99,47.8
16693,552.015,49.0
16694,552.04,50.4
16695,552.065,49.8
16696,552.09,47.2
16697,552.115,41.8
16698,552.135,41.2
16699,552.16,58.2
16700,552.185,69.6
16701,552.21,70.4
16702,552.235,68.0
16703,552.26,67.2
16704,552.285,72.8
16705,552.31,79.6
16706,552.335,79.2
16707,552.36,72.0
16708,552.385,62.8
16709,552.41,56.0
16710,552.435,53.0
16711,552.46,51.8
16712,552.485,49.6
16713,552.51,46.6
16714,552.535,45.2
16715,552.56,46.0
16716,552.585,48.2
16717,552.61,49.2
16718,552.635,47.2
16719,552.66,45.6
16720,552.685,45.0
16721,552.71,44.4
16722,552.735,44.4
16723,552.76,46.0
16724,552.785,45.0
16725,552.81,43.4
16726,552.835,42.2
16727,552.86,43.0
16728,552.885,46.4
16729,552.91,48.2
16730,552.935,48.0
16731,552.96,49.0
16732,552.985,51.0
16733,553.01,52.6
16734,553.035,53.2
16735,553.06,54.2
16736,553.085,54.8
16737,553.11,58.0
16738,553.135,61.6
16739,553.16,61.2
16740,553.185,58.2
16741,553.21,49.8
16742,553.2330000000001,38.8
16743,553.258,47.2
16744,553.283,53.6
16745,553.308,56.6
16746,553.3330000000001,58.0
16747,553.3580000000001,58.4
16748,553.383,61.2
16749,553.408,65.6
16750,553.433,72.0
16751,553.4580000000001,83.2
16752,553.4830000000001,90.0
16753,553.508,92.0
16754,553.533,91.6
16755,553.558,73.0
16756,553.5830000000001,55.0
16757,553.6080000000001,54.8
16758,553.633,57.6
16759,553.658,57.0
16760,553.683,57.0
16761,553.7080000000001,57.0
16762,553.7330000000001,54.2
16763,553.758,44.0
16764,553.774,46.0
16765,553.799,55.6
16766,553.8240000000001,62.2
16767,553.849,66.8
16768,553.874,70.2
16769,553.899,70.0
16770,553.924,69.4
16771,553.9490000000001,80.2
16772,553.974,88.6
16773,553.999,86.2
16774,554.024,71.0
16775,554.049,72.0
16776,554.0740000000001,70.6
16777,554.099,38.2
16778,554.124,9.0
16779,556.1,37.6
16780,556.125,79.8
16781,556.15,93.0
16782,556.175,103.8
16783,556.2,110.6
16784,556.225,106.2
16785,556.25,100.8
16786,556.275,97.0
16787,556.3,95.2
16788,556.325,96.6
16789,556.35,94.2
16790,556.375,88.0
16791,556.4,83.2
16792,556.425,82.2
16793,556.45,79.0
16794,556.475,72.6
16795,556.5,69.0
16796,556.525,66.6
16797,556.55,62.4
16798,556.575,56.2
16799,556.6,54.6
16800,556.625,51.0
16801,556.65,45.8
16802,556.675,43.8
16803,556.7,46.2
16804,556.725,50.0
16805,556.75,53.0
16806,556.775,50.6
16807,556.8,49.0
16808,556.825,47.8
16809,556.85,47.0
16810,556.875,46.0
16811,556.9,45.0
16812,556.925,45.8
16813,556.95,47.4
16814,556.975,56.4
16815,557.0,56.0
16816,557.025,50.0
16817,557.05,46.2
16818,557.075,46.6
16819,557.1,43.2
16820,557.125,34.0
16821,557.145,30.2
16822,557.17,36.4
16823,557.195,29.0
16824,557.22,20.4
16825,557.245,26.4
16826,557.27,32.0
16827,557.295,35.6
16828,557.32,39.8
16829,557.345,41.0
16830,557.37,43.8
16831,557.395,42.4
16832,557.42,43.2
16833,557.445,56.6
16834,557.47,55.2
16835,557.495,21.0
16836,603.3,8.4
16837,603.325,26.6
16838,603.35,77.4
16839,603.375,158.8
16840,603.4,159.6
16841,603.425,104.2
16842,603.45,71.0
16843,603.475,40.6
16844,603.5,36.6
16845,603.525,61.0
16846,603.55,64.2
16847,603.575,74.8
16848,603.6,118.2
16849,603.625,140.4
16850,603.65,142.0
16851,603.675,143.0
16852,603.7,151.2
16853,603.725,154.0
16854,603.75,135.6
16855,603.775,84.8
16856,603.8,59.0
16857,603.825,70.6
16858,603.85,117.2
16859,603.875,143.0
16860,603.9,150.8
16861,603.925,151.4
16862,603.95,144.6
16863,603.975,142.4
16864,604.0,150.0
16865,604.025,157.8
16866,604.05,168.2
16867,604.075,174.6
16868,604.1,177.6
16869,604.125,179.8
16870,604.15,178.6
16871,604.175,177.0
16872,604.2,178.8
16873,604.225,180.8
16874,604.25,178.2
16875,604.275,176.0
16876,604.3,176.0
16877,604.325,176.6
16878,604.35,174.2
16879,604.375,152.6
16880,604.4,79.0
16881,604.425,20.2
16882,604.45,7.6
16883,604.475,18.4
16884,604.5,70.2
16885,604.525,139.2
16886,604.55,160.4
16887,604.575,146.0
16888,604.6,78.2
16889,604.625,114.8
16890,604.65,175.8
16891,604.675,195.6
16892,604.7,203.0
16893,604.725,205.2
16894,604.75,204.8
16895,604.775,210.0
16896,604.8,209.2
16897,604.825,205.6
16898,604.85,207.4
16899,604.875,211.2
16900,604.9,214.4
16901,604.925,204.2
16902,604.95,183.0
16903,604.975,190.6
16904,605.0,217.2
16905,605.025,228.0
16906,605.05,234.0
16907,605.075,228.8
16908,605.1,214.2
16909,605.125,209.4
16910,605.15,209.2
16911,605.175,177.4
16912,605.2,116.8
16913,605.225,145.8
16914,605.25,185.6
16915,605.275,177.6
16916,605.3,130.8
16917,605.325,153.6
16918,605.35,205.4
16919,605.375,231.4
16920,605.4,240.2
16921,605.425,217.0
16922,605.45,145.8
16923,605.475,178.4
16924,605.5,234.8
16925,605.525,251.8
16926,605.55,252.4
16927,605.575,222.8
16928,605.6,222.8
16929,605.625,189.0
16930,605.65,167.4
16931,605.675,220.0
16932,605.7,240.4
16933,605.725,236.6
16934,605.75,205.4
16935,605.775,213.8
16936,605.8,270.0
16937,605.825,294.4
16938,605.85,296.2
16939,605.875,290.8
16940,605.9,273.0
16941,605.925,249.2
16942,605.95,266.0
16943,605.975,192.8
16944,613.0,13.4
16945,613.025,33.0
16946,613.05,33.0
16947,613.075,27.6
16948,613.1,50.0
16949,613.125,65.6
16950,613.15,71.8
16951,613.175,80.2
16952,613.2,90.2
16953,613.225,98.6
16954,613.25,101.6
16955,613.275,105.2
16956,613.3,111.0
16957,613.325,116.6
16958,613.35,129.6
16959,613.375,147.2
16960,613.4,154.8
16961,613.425,159.0
16962,613.45,144.8
16963,613.475,84.6
16964,613.5,77.0
16965,613.525,89.0
16966,613.55,85.6
16967,613.575,109.2
16968,613.6,141.6
16969,613.625,157.6
16970,613.65,167.6
16971,613.675,162.8
16972,613.7,120.4
16973,613.725,131.0
16974,613.75,154.6
16975,613.775,161.0
16976,613.8,165.6
16977,613.825,166.6
16978,613.85,170.8
16979,613.875,177.2
16980,613.9,179.2
