"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","A","1","H","12","","21.7","5.717","5.687","27.00","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","12","","24.2","5.742","5.711","28.60","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","12","","26.7","5.767","5.736","30.20","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","12","","29.2","5.792","5.761","28.80","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","12","","31.7","5.817","5.786","25.40","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","12","","34.2","5.842","5.811","22.20","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","12","","36.7","5.867","5.836","21.60","2014-02-01 06:38:01","MS90_695","WRMSL","SECT5293161","55239791","","",""
"349","U1431","A","1","H","13","","0.5","6.005","5.973","21.40","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","3.0","6.030","5.998","26.20","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","5.5","6.055","6.023","37.00","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","8.0","6.080","6.048","53.00","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","10.5","6.105","6.072","61.00","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","13.0","6.130","6.097","59.40","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","15.5","6.155","6.122","51.80","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","18.0","6.180","6.147","41.20","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","20.5","6.205","6.172","34.00","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","23.0","6.230","6.197","31.00","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","25.5","6.255","6.222","29.00","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","28.0","6.280","6.247","27.80","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","30.5","6.305","6.271","27.60","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","33.0","6.330","6.296","27.80","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","35.5","6.355","6.321","27.60","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","13","","38.0","6.380","6.346","25.20","2014-02-01 06:47:40","MS90_695","WRMSL","SECT5293191","55240431","","",""
"349","U1431","A","1","H","14","","1.0","6.510","6.476","22.80","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","3.5","6.535","6.501","25.20","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","6.0","6.560","6.526","25.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","8.5","6.585","6.550","24.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","11.0","6.610","6.575","23.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","13.5","6.635","6.600","24.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","16.0","6.660","6.625","28.40","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","18.5","6.685","6.650","29.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","21.0","6.710","6.675","27.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","23.5","6.735","6.699","27.40","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","26.0","6.760","6.724","29.20","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","28.5","6.785","6.749","33.60","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","31.0","6.810","6.774","36.80","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","33.5","6.835","6.799","33.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","36.0","6.860","6.824","29.80","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","14","","38.5","6.885","6.848","26.00","2014-02-01 07:01:42","MS90_695","WRMSL","SECT5293221","55240881","","",""
"349","U1431","A","1","H","15","","1.3","7.013","6.976","26.40","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","3.8","7.038","7.001","30.80","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","6.3","7.063","7.026","30.20","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","8.8","7.088","7.050","25.20","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","11.3","7.113","7.075","22.00","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","13.8","7.138","7.100","21.00","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","16.3","7.163","7.125","19.80","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","18.8","7.188","7.150","16.40","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","21.3","7.213","7.175","14.20","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","23.8","7.238","7.199","13.20","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","26.3","7.263","7.224","12.60","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","28.8","7.288","7.249","13.20","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","31.3","7.313","7.274","14.80","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","33.8","7.338","7.299","19.60","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","36.3","7.363","7.324","26.00","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","15","","38.8","7.388","7.348","34.00","2014-02-01 07:05:42","MS90_695","WRMSL","SECT5293251","55240951","","",""
"349","U1431","A","1","H","16","","2.0","7.520","7.480","60.00","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","4.5","7.545","7.505","74.60","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","7.0","7.570","7.530","70.40","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","9.5","7.595","7.555","65.80","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","12.0","7.620","7.580","63.80","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","14.5","7.645","7.605","54.40","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","17.0","7.670","7.630","43.00","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","19.5","7.695","7.654","35.20","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","22.0","7.720","7.679","28.80","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","24.5","7.745","7.704","26.80","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","27.0","7.770","7.729","26.80","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","29.5","7.795","7.754","28.80","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","32.0","7.820","7.779","30.20","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","34.5","7.845","7.804","30.60","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","37.0","7.870","7.829","29.00","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","16","","39.5","7.895","7.854","25.60","2014-02-01 07:13:14","MS90_695","WRMSL","SECT5293281","55241271","","",""
"349","U1431","A","1","H","17","","0.9","8.009","7.967","27.00","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","3.4","8.034","7.992","31.60","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","5.9","8.059","8.016","32.00","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","8.4","8.084","8.041","29.80","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","10.9","8.109","8.066","26.80","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","13.4","8.134","8.091","25.40","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","15.9","8.159","8.116","24.80","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","18.4","8.184","8.141","22.80","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","20.9","8.209","8.166","22.60","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","23.4","8.234","8.190","23.60","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","25.9","8.259","8.215","22.80","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","28.4","8.284","8.240","21.00","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","30.9","8.309","8.265","20.20","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","33.4","8.334","8.290","21.00","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","35.9","8.359","8.315","22.40","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","17","","38.4","8.384","8.339","21.40","2014-02-01 07:16:05","MS90_695","WRMSL","SECT5293311","55241711","","",""
"349","U1431","A","1","H","18","","1.0","8.511","8.465","22.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","3.5","8.536","8.490","26.40","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","6.1","8.560","8.515","28.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","8.6","8.585","8.540","27.60","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","11.1","8.611","8.565","26.60","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","13.6","8.636","8.590","25.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","16.0","8.660","8.614","25.20","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","18.5","8.685","8.639","23.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","21.0","8.710","8.664","21.40","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","23.5","8.735","8.689","20.60","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","26.0","8.760","8.714","23.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","28.5","8.785","8.739","23.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","31.0","8.810","8.764","23.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","33.5","8.835","8.788","24.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","36.0","8.860","8.813","26.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","38.5","8.885","8.838","26.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","41.0","8.910","8.863","25.40","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","43.5","8.935","8.888","25.60","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","46.0","8.960","8.913","26.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","48.5","8.985","8.938","27.20","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","51.0","9.010","8.963","27.20","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","53.5","9.035","8.987","30.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","56.0","9.060","9.012","32.00","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","58.5","9.085","9.037","32.40","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","61.0","9.110","9.062","33.80","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","63.5","9.135","9.087","34.40","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","66.0","9.160","9.112","32.40","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","A","1","H","18","","68.5","9.185","9.137","19.20","2014-02-01 07:35:54","MS90_695","WRMSL","SECT5293341","55242431","","",""
"349","U1431","B","1","H","2","","2.5","1.025","1.007","17.00","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","5.0","1.050","1.032","20.60","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","7.5","1.075","1.057","24.00","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","10.0","1.100","1.081","26.60","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","12.5","1.125","1.106","26.20","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","15.0","1.150","1.130","25.00","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","17.5","1.175","1.155","22.80","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","20.0","1.200","1.179","19.60","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","22.5","1.225","1.204","17.20","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","25.0","1.250","1.228","15.80","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","27.5","1.275","1.253","18.40","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","30.0","1.300","1.277","18.20","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","32.5","1.325","1.302","19.20","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","35.0","1.350","1.327","20.20","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","37.5","1.375","1.351","22.00","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","2","","40.0","1.400","1.376","26.00","2014-02-01 08:33:44","MS90_695","WRMSL","SECT5295751","55243471","","",""
"349","U1431","B","1","H","3","","1.4","1.514","1.488","40.60","2014-02-01 08:37:33","MS90_695","WRMSL","SECT5295781","55243521","","",""
"349","U1431","B","1","H","3","","3.9","1.539","1.513","45.80","2014-02-01 08:37:33","MS90_695","WRMSL","SECT5295781","55243521","","",""
"349","U1431","B","1","H","3","","6.4","1.564","1.537","43.60","2014-02-01 08:37:33","MS90_695","WRMSL","SECT5295781","55243521","","",""
"349","U1431","B","1","H","3","","8.9","1.589","1.562","45.40","2014-02-01 08:37:33","MS90_695","WRMSL","SECT5295781","55243521","","",""
"349","U1431","B","1","H","3","","11.4","1.614","1.587","49.80","2014-02-01 08:37:33","MS90_695","WRMSL","SECT5295781","55243521","","",""
"349","U1431","B","1","H","3","","13.9","1.639","1.611","56.60","2014-02-01 08:37:33","MS90_695","WRMSL","SECT5295781","55243521","","",""
