"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Bulk density (GRA)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","D","42","X","3","","16.7","379.667","378.690","1.908","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","19.2","379.692","378.707","1.911","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","21.7","379.717","378.724","1.918","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","24.2","379.742","378.741","1.88","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","26.7","379.767","378.759","1.92","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","29.2","379.792","378.776","1.895","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","31.7","379.817","378.793","1.889","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","34.2","379.842","378.810","1.94","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","36.7","379.867","378.828","1.926","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","39.2","379.892","378.845","1.861","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","41.7","379.917","378.862","1.823","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","44.2","379.942","378.880","1.827","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","46.7","379.967","378.897","1.809","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","49.2","379.992","378.914","1.84","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","51.7","380.017","378.931","1.79","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","54.2","380.042","378.949","1.794","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","56.7","380.067","378.966","1.794","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","59.2","380.092","378.983","1.735","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","61.7","380.117","379.000","1.811","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","64.2","380.142","379.018","1.833","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","66.7","380.167","379.035","1.84","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","69.2","380.192","379.052","1.875","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","71.7","380.217","379.069","1.865","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","74.2","380.242","379.087","1.884","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","76.7","380.267","379.104","1.896","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","79.2","380.292","379.121","1.894","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","81.7","380.317","379.139","1.898","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","84.2","380.342","379.156","1.86","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","86.7","380.367","379.173","1.883","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","89.2","380.392","379.190","1.9","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","91.7","380.417","379.208","1.9","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","94.2","380.442","379.225","1.872","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","96.7","380.467","379.242","1.939","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","99.2","380.492","379.259","1.929","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","101.7","380.517","379.277","1.908","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","104.2","380.542","379.294","1.946","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","106.7","380.567","379.311","1.927","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","109.2","380.592","379.328","1.912","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","111.7","380.617","379.346","1.911","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","114.2","380.642","379.363","1.909","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","116.7","380.667","379.380","1.894","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","119.2","380.692","379.397","1.922","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","121.7","380.717","379.415","1.905","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","124.2","380.742","379.432","1.929","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","126.7","380.767","379.449","1.94","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","3","","129.2","380.792","379.466","1.335","2014-02-04 10:18:11","GRA1","WRMSL","SECT5343891","56100251","","",""
"349","U1431","D","42","X","4","","1.8","381.018","379.623","1.809","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","4.3","381.043","379.640","1.799","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","6.8","381.068","379.657","1.932","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","9.3","381.093","379.674","1.948","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","11.8","381.118","379.692","1.925","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","14.3","381.143","379.709","1.906","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","16.8","381.168","379.726","1.921","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","19.3","381.193","379.743","1.893","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","21.8","381.218","379.761","1.896","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","24.3","381.243","379.778","1.818","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","26.8","381.268","379.795","1.85","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","29.3","381.293","379.813","1.796","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","31.8","381.318","379.830","1.82","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","34.3","381.343","379.847","1.828","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","36.8","381.368","379.864","1.807","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","39.3","381.393","379.882","1.867","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","41.8","381.418","379.899","1.827","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","44.3","381.443","379.916","1.84","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","46.8","381.468","379.934","1.879","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","49.3","381.493","379.951","1.85","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","51.8","381.518","379.968","1.854","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","54.3","381.543","379.985","1.863","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","56.8","381.568","380.003","1.843","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","59.3","381.593","380.020","1.837","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","61.8","381.618","380.037","1.857","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","64.3","381.643","380.055","1.814","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","66.8","381.668","380.072","1.82","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","69.3","381.693","380.089","1.843","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","71.8","381.718","380.106","1.824","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","74.3","381.743","380.124","1.839","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","76.8","381.768","380.141","1.863","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","79.3","381.793","380.158","1.868","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","81.8","381.818","380.176","1.853","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","84.3","381.843","380.193","1.869","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","86.8","381.868","380.210","1.852","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","89.3","381.893","380.227","1.897","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","91.8","381.918","380.245","1.865","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","94.3","381.943","380.262","1.869","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","96.8","381.968","380.279","1.815","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","99.3","381.993","380.297","1.866","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","101.8","382.018","380.314","1.842","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","104.3","382.043","380.331","1.875","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","106.8","382.068","380.348","1.831","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","109.3","382.093","380.366","1.889","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","111.8","382.118","380.383","1.856","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","114.3","382.143","380.400","1.884","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","116.8","382.168","380.418","1.868","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","119.3","382.193","380.435","1.868","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","121.8","382.218","380.452","1.899","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","124.3","382.243","380.469","1.856","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","126.8","382.268","380.486","1.904","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","129.3","382.293","380.504","1.873","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","131.8","382.318","380.521","1.837","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","134.3","382.343","380.538","1.879","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","136.8","382.368","380.556","1.837","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","139.3","382.393","380.573","1.901","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","141.8","382.418","380.590","1.849","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","144.3","382.443","380.607","1.812","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","146.8","382.468","380.625","1.83","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","4","","149.3","382.493","380.642","1.861","2014-02-04 10:43:16","GRA1","WRMSL","SECT5343921","56105291","","",""
"349","U1431","D","42","X","5","","1.0","382.510","380.654","1.883","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","3.5","382.536","380.672","1.801","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","6.1","382.560","380.689","1.861","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","8.6","382.586","380.706","1.83","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","11.1","382.611","380.723","1.838","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","13.6","382.635","380.741","1.85","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","16.0","382.661","380.758","1.798","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","18.5","382.685","380.775","1.824","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","21.0","382.711","380.793","1.853","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","23.5","382.736","380.810","1.83","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","26.0","382.760","380.827","1.81","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","28.5","382.786","380.844","1.834","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","31.0","382.810","380.862","1.84","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","33.5","382.836","380.879","1.844","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","36.0","382.861","380.896","1.763","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","38.5","382.885","380.914","1.798","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","41.0","382.911","380.931","1.816","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","43.5","382.935","380.948","1.77","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
"349","U1431","D","42","X","5","","46.0","382.961","380.965","1.78","2014-02-04 10:54:58","GRA1","WRMSL","SECT5343951","56107861","","",""
